# 国界、十段线以及南海诸岛数据（不含省界数据）
# 数据下载链接：https://gmt-china.org/example/ex003/
# 更新日期：2017年9月16日
>
99.854836 42.624809
99.872902 42.628502
99.885994 42.631557
99.90435 42.633865
99.919304 42.636898
99.926773 42.637959
99.938927 42.640331
99.947327 42.641376
99.957916 42.643082
99.972252 42.646114
99.979385 42.645798
99.987762 42.645924
100.0011 42.645756
100.0157 42.646488
100.02407 42.646152
100.03865 42.645966
100.04855 42.645149
100.06312 42.644276
100.07799 42.643391
100.09349 42.643185
100.10744 42.642769
100.12109 42.642353
100.13131 42.641758
100.14741 42.640621
100.16599 42.639446
100.17374 42.639107
100.18768 42.638451
100.19791 42.638306
100.21218 42.638103
100.22518 42.636997
100.2357 42.636158
100.24346 42.636044
100.25091 42.636166
100.25992 42.636719
100.26804 42.638432
100.26779 42.640957
100.27509 42.646809
100.28363 42.652412
100.2887 42.656231
100.29253 42.65984
100.29861 42.666168
100.30496 42.671341
100.31104 42.677437
100.31547 42.68058
100.31953 42.684296
100.33117 42.686756
100.34515 42.686771
100.36311 42.685574
100.38021 42.686218
100.39885 42.686611
100.41994 42.685585
100.43822 42.684601
100.45622 42.684307
100.47208 42.684963
100.48852 42.68446
100.50245 42.683308
100.52076 42.682995
100.53598 42.683197
100.55833 42.683037
100.57504 42.681374
100.59396 42.680809
100.60852 42.679867
100.63084 42.679008
100.65103 42.679329
100.67242 42.678253
100.68788 42.676365
100.70525 42.675812
100.72297 42.676628
100.74345 42.676243
100.76022 42.67638
100.77602 42.675392
100.79372 42.675735
100.80925 42.675896
100.82816 42.675064
100.84612 42.673794
100.86528 42.671349
100.87852 42.66856
100.89668 42.664528
100.90807 42.661774
100.92007 42.659237
100.92683 42.657265
100.93915 42.654716
100.95085 42.652412
100.96751 42.650002
100.97395 42.647804
100.98255 42.645561
100.99393 42.643028
101.0097 42.641548
101.01799 42.639309
101.03025 42.635609
101.04321 42.633724
101.05338 42.631901
101.06109 42.630817
101.06446 42.629826
101.07519 42.626614
101.08657 42.624302
101.10168 42.621906
101.11371 42.620262
101.12075 42.618042
101.1306 42.616222
101.14169 42.61414
101.15276 42.612057
101.15953 42.610756
101.16754 42.609428
101.17983 42.606628
101.1918 42.603836
101.19984 42.603191
101.20385 42.602642
101.21243 42.600151
101.22321 42.598297
101.23765 42.595211
101.24656 42.593399
101.25546 42.591358
101.26469 42.589535
101.27606 42.587204
101.28927 42.584373
101.29789 42.583019
101.30592 42.582142
101.31021 42.581123
101.31756 42.579113
101.33105 42.575581
101.34275 42.573921
101.35537 42.571781
101.36671 42.568985
101.3805 42.565437
101.39681 42.562973
101.40913 42.561066
101.41834 42.559231
101.42537 42.556992
101.43856 42.554142
101.45299 42.551029
101.46278 42.54826
101.47321 42.546162
101.47688 42.545151
101.48884 42.542328
101.50209 42.54084
101.51192 42.538986
101.52112 42.536915
101.53092 42.534599
101.54627 42.531681
101.55766 42.53001
101.57026 42.527847
101.58066 42.525051
101.59325 42.522884
101.60404 42.521912
101.6167 42.520889
101.62718 42.519924
101.64536 42.51783
101.6589 42.51609
101.67341 42.515015
101.68266 42.514305
101.69218 42.512669
101.7033 42.511906
101.71587 42.509499
101.72978 42.508888
101.74149 42.507648
101.75168 42.506908
101.76032 42.506439
101.77048 42.505238
101.78188 42.504002
101.79218 42.502472
101.79661 42.501526
101.8045 42.496761
101.81393 42.489113
101.82546 42.478695
101.83106 42.473263
101.8411 42.464031
101.85084 42.455036
101.85819 42.447716
101.8679 42.438267
101.87524 42.430714
101.88404 42.421745
101.89048 42.414909
101.89836 42.406193
101.90534 42.397964
101.91204 42.390202
101.92115 42.381451
101.92824 42.375278
101.93678 42.367458
101.94385 42.361057
101.95028 42.354218
101.95648 42.348988
101.96354 42.342358
101.96886 42.33807
101.97591 42.33144
101.98264 42.32436
101.98646 42.320805
102 42.294716
102.07555 42.22493
102.44348 42.144207
102.53907 42.160667
102.62181 42.151081
102.7078 42.15107
102.98943 42.033699
102.99075 42.03315
103.3857 41.887989
103.45171 41.875523
103.84377 41.800613
103.8545 41.800816
103.86399 41.799648
104.05312 41.801983
104.06874 41.800541
104.08839 41.804344
104.10989 41.808369
104.132 41.812836
104.52493 41.873383
104.51835 41.662201
104.67765 41.642685
104.91576 41.65226
105.01121 41.580418
105.20844 41.732677
105.21432 41.736839
105.22873 41.747032
105.2838 41.744846
105.31734 41.76128
105.61384 41.898308
105.62973 41.905346
105.65614 41.914257
105.69694 41.930908
105.73391 41.942806
106.50709 42.193958
106.55931 42.218952
106.786 42.291428
106.99319 42.309963
107.02087 42.313034
107.04105 42.314259
107.25698 42.362762
107.26486 42.370296
107.29281 42.408112
107.29855 42.409851
107.45318 42.456661
107.49616 42.454979
107.56593 42.411579
107.72736 42.412067
107.77747 42.410709
107.8288 42.409286
107.87625 42.405464
107.91879 42.402267
107.92793 42.404442
107.95074 42.411602
107.9796 42.412334
108 42.424809
108.00282 42.425621
108.01672 42.431339
108.02907 42.431973
108.04543 42.432732
108.05716 42.433338
108.08414 42.43787
108.10637 42.439041
108.12424 42.440525
108.14209 42.442463
108.1636 42.445431
108.17155 42.447052
108.18534 42.449768
108.19913 42.452259
108.21016 42.454433
108.22302 42.457119
108.23311 42.459488
108.24079 42.46064
108.25303 42.457584
108.25971 42.454357
108.27245 42.447659
108.27921 42.443058
108.28594 42.438686
108.29317 42.436619
108.30621 42.435871
108.31456 42.436123
108.33712 42.436802
108.35752 42.437408
108.37605 42.43819
108.39397 42.438717
108.41346 42.43906
108.42895 42.438828
108.43452 42.438763
108.45836 42.438763
108.47783 42.439327
108.49633 42.440769
108.51366 42.441036
108.52757 42.4412
108.53905 42.440613
108.55244 42.439159
108.5649 42.437447
108.59367 42.431389
108.61832 42.427265
108.643 42.42268
108.65611 42.420292
108.6736 42.416878
108.68582 42.413551
108.6999 42.410267
108.71602 42.409557
108.73203 42.411125
108.74033 42.412262
108.76531 42.414062
108.7829 42.414982
108.79563 42.413937
108.80663 42.410336
108.81419 42.40733
108.82051 42.404293
108.8231 42.401844
108.82915 42.397881
108.83853 42.395607
108.8474 42.397892
108.85222 42.400761
108.92102 42.426048
108.9414 42.434097
108.95995 42.441643
108.97154 42.445587
108.97767 42.447109
108.98351 42.447937
108.99158 42.447449
108.99663 42.445282
109.00078 42.442181
109.0082 42.44236
109.01832 42.451981
109.02441 42.454185
109.03372 42.45372
109.0415 42.452766
109.16698 42.441967
109.19686 42.437611
109.21581 42.435749
109.23409 42.435242
109.25172 42.435173
109.26324 42.433369
109.271 42.432854
109.27721 42.432304
109.28394 42.434505
109.29684 42.436844
109.31623 42.439548
109.33291 42.440365
109.35023 42.440731
109.36627 42.441982
109.37524 42.442173
109.38021 42.441589
109.38293 42.443474
109.38315 42.443512
109.41 42.447926
109.42602 42.450081
109.44144 42.451313
109.45718 42.452549
109.46398 42.452915
109.46922 42.453476
109.47565 42.455662
109.48019 42.4585
109.48593 42.462498
109.49539 42.466347
